Time	L POR X [px]	L POR Y [px]	R POR X [px]	R POR Y [px]	L Area [px]	R Area [px]
9787099.0	976.3	537.1	964.4	542.8	1945.0	2218.0
9787100.0	973.2	535.2	962.7	539.8	1942.0	2222.0
9787101.0	976.8	538.4	966.1	537.9	1943.0	2222.0
9787102.0	973.2	537.8	960.7	543.5	1936.0	2219.0
9787103.0	972.8	535.7	964.2	537.6	1939.0	2224.0
9787104.0	973.4	537.3	967.1	539.4	1934.0	2219.0
9787105.0	972.3	535.9	962.2	539.9	1939.0	2219.0
9787106.0	974.7	539.1	964.2	541.0	1943.0	2226.0
9787107.0	972.7	535.2	966.0	542.9	1944.0	2224.0
9787108.0	974.7	536.2	964.6	537.9	1943.0	2226.0
9787109.0	973.5	538.5	966.6	544.0	1943.0	2223.0
9787110.0	973.5	538.2	966.4	542.0	1944.0	2226.0
9787111.0	973.3	536.8	965.1	539.6	1945.0	2224.0
9787112.0	972.9	536.2	966.0	539.3	1936.0	2225.0
9787113.0	972.5	536.6	965.5	541.2	1949.0	2230.0
9787114.0	974.1	539.4	964.1	540.1	1941.0	2238.0
9787115.0	974.8	536.5	967.5	541.2	1941.0	2238.0
9787116.0	976.6	539.1	965.2	538.1	1949.0	2237.0
9787117.0	977.1	539.3	964.9	539.6	1947.0	2245.0
9787118.0	974.5	539.9	965.1	537.6	1949.0	2242.0
9787119.0	974.8	539.2	966.2	540.5	1944.0	2230.0
9787120.0	974.1	540.3	965.6	541.4	1948.0	2237.0
9787121.0	974.4	539.2	969.0	538.3	1950.0	2243.0
9787122.0	970.7	538.0	967.5	540.3	1944.0	2245.0
9787123.0	973.9	539.4	966.6	540.2	1948.0	2248.0
9787124.0	972.0	538.6	966.0	538.6	1945.0	2239.0
9787125.0	973.0	537.9	966.4	540.1	1951.0	2240.0
9787126.0	975.1	539.8	965.6	540.5	1953.0	2231.0
9787127.0	973.3	537.6	965.9	539.9	1947.0	2236.0
9787128.0	972.3	540.2	966.0	542.5	1949.0	2239.0
9787129.0	972.2	539.2	967.9	539.2	1942.0	2256.0
